state,puma,zipcode,proportion
21,1000,41397,0.0006
21,1000,41517,0.001
21,1000,41537,0.0274
21,1000,41630,0.0041
21,1000,41640,0.002
21,1000,41643,0.0007
21,1000,41701,0.1441
21,1000,41712,0.0033
21,1000,41713,0.0005
21,1000,41714,0.0042
21,1000,41719,0.009
21,1000,41721,0.0069
21,1000,41722,0.0149
21,1000,41723,0.012
21,1000,41725,0.0015
21,1000,41727,0.005
21,1000,41729,0.002
21,1000,41731,0.0098
21,1000,41735,0.0026
21,1000,41739,0.0017
21,1000,41740,0.0078
21,1000,41745,0.0016
21,1000,41746,0.007
21,1000,41749,0.0323
21,1000,41751,0.0027
21,1000,41754,0.0036
21,1000,41759,0.0036
21,1000,41760,0.0003
21,1000,41762,0.0011
21,1000,41763,0.0052
21,1000,41764,0.0069
21,1000,41766,0.0013
21,1000,41772,0.0027
21,1000,41773,0.0105
21,1000,41774,0.023
21,1000,41775,0.0013
21,1000,41776,0.0131
21,1000,41777,0.0082
21,1000,41804,0.0059
21,1000,41810,0.0048
21,1000,41812,0.0027
21,1000,41815,0.0063
21,1000,41817,0.0023
21,1000,41819,0.0041
21,1000,41821,0.0053
21,1000,41822,0.022
21,1000,41824,0.0099
21,1000,41825,0.0051
21,1000,41826,0.0094
21,1000,41828,0.0072
21,1000,41831,0.0074
21,1000,41832,0.0038
21,1000,41833,0.0029
21,1000,41834,0.0061
21,1000,41835,0.0074
21,1000,41836,0.0072
21,1000,41837,0.0108
21,1000,41838,0.0047
21,1000,41839,0.0118
21,1000,41840,0.0106
21,1000,41843,0.0087
21,1000,41844,0.0082
21,1000,41845,0.0028
21,1000,41847,0.0056
21,1000,41848,0.0006
21,1000,41849,0.0018
21,1000,41855,0.0062
21,1000,41858,0.0706
21,1000,41859,0.0032
21,1000,41861,0.001
21,1000,41862,0.0083
21,1100,41203,0.0047
21,1100,41204,0.0036
21,1100,41214,0.0045
21,1100,41216,0.0083
21,1100,41219,0.013
21,1100,41222,0.0161
21,1100,41224,0.0311
21,1100,41226,0.0012
21,1100,41230,0.0009
21,1100,41231,0.0066
21,1100,41232,0.0016
21,1100,41234,0.0038
21,1100,41238,0.0058
21,1100,41240,0.0469
21,1100,41250,0.0078
21,1100,41254,0.0031
21,1100,41255,0.0067
21,1100,41256,0.0156
21,1100,41257,0.0024
21,1100,41260,0.0054
21,1100,41262,0.0096
21,1100,41263,0.0032
21,1100,41265,0.0122
21,1100,41267,0.0083
21,1100,41268,0.0025
21,1100,41271,0.0018
21,1100,41274,0.0036
21,1100,41464,0.0048
21,1100,41465,0.0759
21,1100,41501,0.1548
21,1100,41503,0.0041
21,1100,41512,0.0062
21,1100,41513,0.0042
21,1100,41514,0.023
21,1100,41519,0.0069
21,1100,41522,0.0362
21,1100,41524,0.0027
21,1100,41526,0.0007
21,1100,41527,0.0045
21,1100,41528,0.0067
21,1100,41531,0.0059
21,1100,41534,0.0017
21,1100,41535,0.0036
21,1100,41537,0.0154
21,1100,41538,0.001
21,1100,41539,0.011
21,1100,41540,0.002
21,1100,41543,0.0037
21,1100,41544,0.0057
21,1100,41547,0.0025
21,1100,41548,0.0064
21,1100,41553,0.016
21,1100,41554,0.0079
21,1100,41555,0.0059
21,1100,41557,0.011
21,1100,41558,0.0053
21,1100,41559,0.0022
21,1100,41560,0.0027
21,1100,41562,0.0177
21,1100,41563,0.003
21,1100,41564,0.0073
21,1100,41566,0.0043
21,1100,41567,0.0022
21,1100,41568,0.0073
21,1100,41571,0.0043
21,1100,41572,0.0256
21,1100,41601,0.0053
21,1100,41602,0.0056
21,1100,41603,0.0091
21,1100,41604,0.0041
21,1100,41605,0.0043
21,1100,41606,0.0046
21,1100,41607,0.0021
21,1100,41612,0.0006
21,1100,41615,0.004
21,1100,41616,0.0054
21,1100,41619,0.0038
21,1100,41621,0.0021
21,1100,41622,0.0014
21,1100,41630,0.0057
21,1100,41631,0.007
21,1100,41632,0.004
21,1100,41635,0.0202
21,1100,41636,0.0065
21,1100,41640,0.0072
21,1100,41642,0.0047
21,1100,41643,0.0004
21,1100,41645,0.0079
21,1100,41647,0.0116
21,1100,41649,0.0179
21,1100,41650,0.0036
21,1100,41653,0.0749
21,1100,41655,0.0058
21,1100,41659,0.0035
21,1100,41660,0.0059
21,1100,41663,0.0022
21,1100,41666,0.0064
21,1100,41667,0.0044
21,1100,41669,0.005
21,1200,40004,0.2652
21,1200,40008,0.0308
21,1200,40009,0.0097
21,1200,40012,0.0063
21,1200,40013,0.0402
21,1200,40020,0.0012
21,1200,40033,0.1195
21,1200,40037,0.0266
21,1200,40040,0.0052
21,1200,40048,0.0001
21,1200,40051,0.0447
21,1200,40052,0.0053
21,1200,40060,0.0119
21,1200,40062,0.0028
21,1200,40063,0
21,1200,40069,0.0792
21,1200,40078,0.0223
21,1200,40107,0.0201
21,1200,40328,0.007
21,1200,40330,0.0066
21,1200,40468,0.0003
21,1200,42701,0.1052
21,1200,42712,0.0004
21,1200,42716,0.0137
21,1200,42718,0.0085
21,1200,42732,0.0017
21,1200,42740,0.0178
21,1200,42748,0.0843
21,1200,42757,0.0128
21,1200,42764,0.0023
21,1200,42776,0.0261
21,1200,42784,0.0194
21,1200,42788,0.003
21,1300,40104,0.008
21,1300,40108,0.0656
21,1300,40111,0.0111
21,1300,40115,0.0043
21,1300,40117,0.0125
21,1300,40119,0.0249
21,1300,40121,0.041
21,1300,40140,0.0044
21,1300,40142,0.0129
21,1300,40143,0.04
21,1300,40144,0.0133
21,1300,40145,0.006
21,1300,40146,0.0227
21,1300,40150,0.0005
21,1300,40152,0.011
21,1300,40155,0.0075
21,1300,40157,0.0054
21,1300,40160,0.141
21,1300,40161,0.001
21,1300,40162,0.0303
21,1300,40170,0.0022
21,1300,40171,0.0018
21,1300,40175,0.0713
21,1300,40176,0.0054
21,1300,40177,0.0069
21,1300,40178,0.0067
21,1300,42207,0.0001
21,1300,42349,0.0007
21,1300,42361,0.0008
21,1300,42701,0.2206
21,1300,42712,0.0111
21,1300,42721,0.0239
21,1300,42724,0.0274
21,1300,42726,0.0455
21,1300,42732,0.0109
21,1300,42740,0.0005
21,1300,42754,0.0982
21,1300,42762,0.0025
21,1400,40119,0.0007
21,1400,42301,0.0009
21,1400,42320,0.0737
21,1400,42322,0.0004
21,1400,42327,0.0373
21,1400,42328,0.0126
21,1400,42333,0.0093
21,1400,42338,0.0008
21,1400,42343,0.0156
21,1400,42347,0.0565
21,1400,42349,0.0125
21,1400,42350,0.0135
21,1400,42352,0.0203
21,1400,42354,0.0022
21,1400,42361,0.0039
21,1400,42366,0.0003
21,1400,42368,0.0066
21,1400,42369,0.0032
21,1400,42370,0.0004
21,1400,42371,0.0053
21,1400,42372,0.0128
21,1400,42376,0.0117
21,1400,42378,0.0093
21,1400,42404,0.0238
21,1400,42406,0.0311
21,1400,42409,0.0223
21,1400,42420,0.3629
21,1400,42437,0.0662
21,1400,42441,0.0003
21,1400,42450,0.0399
21,1400,42451,0.007
21,1400,42452,0.0191
21,1400,42455,0.0288
21,1400,42456,0.0098
21,1400,42458,0.0099
21,1400,42459,0.0417
21,1400,42461,0.0142
21,1400,42462,0.0117
21,1400,42463,0.0016
21,1500,42301,0.4186
21,1500,42303,0.3651
21,1500,42327,0.0004
21,1500,42343,0.0027
21,1500,42348,0.0456
21,1500,42351,0.037
21,1500,42355,0.017
21,1500,42366,0.0496
21,1500,42368,0.0056
21,1500,42376,0.0393
21,1500,42378,0.0192
21,1600,40008,0.003
21,1600,40013,0.0081
21,1600,40022,0.0079
21,1600,40023,0.018
21,1600,40046,0.0156
21,1600,40047,0.1822
21,1600,40065,0.0494
21,1600,40067,0.0465
21,1600,40071,0.1319
21,1600,40076,0.0215
21,1600,40109,0.0191
21,1600,40110,0.0008
21,1600,40150,0.0396
21,1600,40165,0.3058
21,1600,40177,0.0047
21,1600,40229,0.1289
21,1600,40245,0.0132
21,1600,40272,0.0013
21,1600,40299,0.0017
21,1600,40601,0.0008
21,1701,40202,0.0244
21,1701,40203,0.1438
21,1701,40208,0.1012
21,1701,40209,0.0011
21,1701,40210,0.1195
21,1701,40211,0.1842
21,1701,40212,0.1397
21,1701,40213,0.0001
21,1701,40214,0.0265
21,1701,40215,0.1093
21,1701,40216,0.15
21,1701,40217,0.0003
21,1702,40041,0.0029
21,1702,40202,0.0266
21,1702,40203,0.0388
21,1702,40204,0.1408
21,1702,40205,0.1903
21,1702,40206,0.1761
21,1702,40207,0.2526
21,1702,40208,0.0017
21,1702,40209,0.0005
21,1702,40213,0.0592
21,1702,40217,0.1088
21,1702,40280,0.0016
21,1703,40025,0.0006
21,1703,40059,0.0852
21,1703,40207,0.0001
21,1703,40222,0.1716
21,1703,40223,0.1428
21,1703,40241,0.2807
21,1703,40242,0.1047
21,1703,40243,0.0185
21,1703,40245,0.1958
21,1704,40023,0.0138
21,1704,40218,0.1084
21,1704,40220,0.2728
21,1704,40222,0.0447
21,1704,40223,0.0545
21,1704,40243,0.0718
21,1704,40245,0.0289
21,1704,40291,0.1199
21,1704,40299,0.2852
21,1705,40213,0.0844
21,1705,40218,0.1619
21,1705,40219,0.305
21,1705,40228,0.1225
21,1705,40229,0.1719
21,1705,40291,0.1544
21,1706,40118,0.0648
21,1706,40177,0.0009
21,1706,40209,0.0014
21,1706,40214,0.301
21,1706,40215,0.0556
21,1706,40216,0.1472
21,1706,40219,0.0074
21,1706,40229,0.0003
21,1706,40258,0.1765
21,1706,40272,0.2451
21,1800,40003,0.0164
21,1800,40006,0.05
21,1800,40007,0.0017
21,1800,40010,0.0043
21,1800,40011,0.0254
21,1800,40014,0.1757
21,1800,40019,0.038
21,1800,40026,0.0446
21,1800,40031,0.1705
21,1800,40036,0.003
21,1800,40045,0.0352
21,1800,40050,0.0147
21,1800,40055,0.0174
21,1800,40056,0.0297
21,1800,40057,0.0356
21,1800,40058,0.0008
21,1800,40059,0.0619
21,1800,40065,0.2213
21,1800,40068,0.0207
21,1800,40070,0.0057
21,1800,40075,0.0112
21,1800,40076,0.0011
21,1800,40077,0.007
21,1800,40241,0.0027
21,1800,40601,0.0055
21,1901,40502,0.2593
21,1901,40503,0.1527
21,1901,40504,0.2305
21,1901,40505,0.0859
21,1901,40506,0
21,1901,40507,0.0276
21,1901,40508,0.2018
21,1901,40511,0.0421
21,1902,40361,0.0001
21,1902,40503,0.0614
21,1902,40505,0.0927
21,1902,40509,0.1856
21,1902,40510,0.0045
21,1902,40511,0.1241
21,1902,40513,0.0546
21,1902,40514,0.0686
21,1902,40515,0.1765
21,1902,40516,0.014
21,1902,40517,0.2177
21,2000,40003,0.0011
21,2000,40046,0.0016
21,2000,40076,0.002
21,2000,40310,0.0046
21,2000,40330,0.1649
21,2000,40342,0.1697
21,2000,40347,0.0199
21,2000,40372,0.0182
21,2000,40379,0.0012
21,2000,40383,0.1767
21,2000,40390,0.0003
21,2000,40468,0.0005
21,2000,40601,0.4394
21,2000,40604,0
21,2100,40328,0.002
21,2100,40339,0.0007
21,2100,40356,0.3297
21,2100,40383,0.0038
21,2100,40390,0.051
21,2100,40403,0.0091
21,2100,40409,0.0002
21,2100,40419,0.0344
21,2100,40422,0.2098
21,2100,40437,0.0336
21,2100,40440,0.0183
21,2100,40442,0.006
21,2100,40444,0.1249
21,2100,40448,0.0006
21,2100,40461,0.011
21,2100,40464,0.0088
21,2100,40468,0.0156
21,2100,40484,0.1009
21,2100,40489,0.0328
21,2100,40515,0.0019
21,2100,42567,0.0049
21,2200,40312,0.0537
21,2200,40336,0.1262
21,2200,40376,0.0011
21,2200,40380,0.0626
21,2200,40385,0.028
21,2200,40403,0.1916
21,2200,40461,0.0168
21,2200,40472,0.0183
21,2200,40475,0.5012
21,2200,41360,0.0005
21,2300,40311,0.0589
21,2300,40324,0.3034
21,2300,40347,0.0023
21,2300,40348,0.0057
21,2300,40350,0.0019
21,2300,40353,0.0014
21,2300,40361,0.1457
21,2300,40370,0.022
21,2300,40374,0.0006
21,2300,40379,0.0237
21,2300,40391,0.2804
21,2300,40511,0.0034
21,2300,40515,0.0017
21,2300,40516,0.0027
21,2300,41003,0.0167
21,2300,41010,0.0037
21,2300,41031,0.1252
21,2300,41039,0.0006
21,2400,41011,0.1981
21,2400,41014,0.0515
21,2400,41015,0.1297
21,2400,41016,0.0427
21,2400,41017,0.2374
21,2400,41018,0.1565
21,2400,41030,0.0042
21,2400,41033,0.0014
21,2400,41042,0.0086
21,2400,41051,0.1392
21,2400,41063,0.0194
21,2400,41094,0.0114
21,2500,41005,0.1822
21,2500,41018,0.012
21,2500,41030,0.0026
21,2500,41042,0.4425
21,2500,41048,0.1024
21,2500,41080,0.0157
21,2500,41091,0.1282
21,2500,41092,0.0173
21,2500,41094,0.097
21,2600,40006,0.0008
21,2600,40011,0.0008
21,2600,40045,0.0025
21,2600,40075,0.0014
21,2600,40359,0.0521
21,2600,40363,0.0009
21,2600,40379,0.0003
21,2600,41001,0.0888
21,2600,41003,0.0037
21,2600,41004,0.0001
21,2600,41006,0.026
21,2600,41007,0.0231
21,2600,41008,0.0455
21,2600,41010,0.0188
21,2600,41030,0.0288
21,2600,41033,0.0098
21,2600,41035,0.0598
21,2600,41040,0.0457
21,2600,41043,0.0026
21,2600,41045,0.0081
21,2600,41046,0.0082
21,2600,41052,0.0006
21,2600,41059,0.0168
21,2600,41071,0.1427
21,2600,41073,0.0425
21,2600,41074,0.0338
21,2600,41075,0.105
21,2600,41076,0.1082
21,2600,41083,0.0086
21,2600,41085,0.0042
21,2600,41086,0.0169
21,2600,41092,0.0081
21,2600,41095,0.0237
21,2600,41097,0.0445
21,2600,41098,0.0167
21,2700,40311,0.0001
21,2700,40313,0.0245
21,2700,40316,0.0025
21,2700,40322,0.0268
21,2700,40334,0.0003
21,2700,40337,0.0383
21,2700,40346,0.0049
21,2700,40351,0.136
21,2700,40353,0.1452
21,2700,40358,0.0065
21,2700,40360,0.0479
21,2700,40361,0.0001
21,2700,40371,0.022
21,2700,40374,0.0121
21,2700,40380,0.0001
21,2700,40387,0.0269
21,2700,41002,0.0181
21,2700,41004,0.0294
21,2700,41034,0.0071
21,2700,41039,0.0176
21,2700,41040,0.0014
21,2700,41041,0.0526
21,2700,41043,0.0092
21,2700,41044,0.008
21,2700,41049,0.0161
21,2700,41055,0.0126
21,2700,41056,0.106
21,2700,41062,0.0002
21,2700,41064,0.0156
21,2700,41093,0.0217
21,2700,41135,0.0014
21,2700,41141,0.0135
21,2700,41164,0.0005
21,2700,41166,0.0065
21,2700,41174,0.0024
21,2700,41179,0.0591
21,2700,41189,0.0164
21,2700,41332,0.0037
21,2700,41352,0.005
21,2700,41408,0.0029
21,2700,41421,0.0016
21,2700,41425,0.0087
21,2700,41472,0.0688
21,2800,40351,0.001
21,2800,41101,0.1481
21,2800,41102,0.1456
21,2800,41121,0.0137
21,2800,41124,0.0081
21,2800,41129,0.0694
21,2800,41132,0.0035
21,2800,41139,0.06
21,2800,41141,0.0041
21,2800,41142,0.0006
21,2800,41143,0.1026
21,2800,41144,0.0727
21,2800,41146,0.0027
21,2800,41149,0.0055
21,2800,41159,0.0043
21,2800,41164,0.1004
21,2800,41168,0.0201
21,2800,41169,0.0399
21,2800,41171,0.0327
21,2800,41174,0.0067
21,2800,41175,0.0421
21,2800,41180,0.0095
21,2800,41183,0.0112
21,2800,41201,0.0028
21,2800,41230,0.0846
21,2800,41232,0.0039
21,2800,41254,0.0003
21,2800,41264,0.0029
21,2800,41472,0.0009
22,100,71004,0.0052
22,100,71029,0.0019
22,100,71033,0.0014
22,100,71043,0.0048
22,100,71044,0.0061
22,100,71060,0.0238
22,100,71061,0.0147
22,100,71069,0.0074
22,100,71082,0.0403
22,100,71101,0.0744
22,100,71103,0.0616
22,100,71104,0.1213
22,100,71105,0.1035
22,100,71106,0.0303
22,100,71107,0.2229
22,100,71108,0.0577
22,100,71109,0.1371
22,100,71119,0.0855
22,101,71007,0.0098
22,101,71033,0.0272
22,101,71046,0.0015
22,101,71047,0.0913
22,101,71051,0.0001
22,101,71105,0.0733
22,101,71106,0.2367
22,101,71108,0.0867
22,101,71109,0.0316
22,101,71115,0.128
22,101,71118,0.1982
22,101,71129,0.1157
22,200,71006,0.073
22,200,71018,0.0126
22,200,71021,0.0068
22,200,71023,0.0294
22,200,71024,0.0084
22,200,71037,0.1146
22,200,71038,0.0002
22,200,71039,0.011
22,200,71051,0.0176
22,200,71055,0.1267
22,200,71064,0.0279
22,200,71067,0.0202
22,200,71071,0.0176
22,200,71072,0.0106
22,200,71073,0.0159
22,200,71075,0.0457
22,200,71104,0.0036
22,200,71105,0.0172
22,200,71107,0.0007
22,200,71110,0.0107
22,200,71111,0.24
22,200,71112,0.1897
22,300,71001,0.0241
22,300,71003,0.006
22,300,71008,0.0065
22,300,71016,0.0118
22,300,71019,0.0455
22,300,71024,0.0014
22,300,71027,0.0083
22,300,71028,0.0117
22,300,71030,0.0076
22,300,71031,0.0042
22,300,71032,0.0119
22,300,71034,0.0017
22,300,71038,0.0255
22,300,71039,0.0022
22,300,71040,0.0495
22,300,71045,0.0048
22,300,71046,0.0068
22,300,71048,0.001
22,300,71049,0.0203
22,300,71052,0.0592
22,300,71055,0.0027
22,300,71063,0.0045
22,300,71065,0.0072
22,300,71068,0.0249
22,300,71070,0.0129
22,300,71078,0.0263
22,300,71079,0.0015
22,300,71115,0.0013
22,300,71222,0.002
22,300,71227,0.0154
22,300,71234,0.0012
22,300,71235,0.0242
22,300,71245,0.0156
22,300,71251,0.0017
22,300,71256,0.0009
22,300,71268,0.003
22,300,71270,0.1606
22,300,71275,0.0138
22,300,71403,0.0005
22,300,71406,0.0012
22,300,71411,0.0188
22,300,71414,0.0011
22,300,71416,0.0055
22,300,71419,0.0163
22,300,71426,0.0013
22,300,71427,0.0006
22,300,71429,0.0231
22,300,71439,0.0021
22,300,71447,0.0038
22,300,71449,0.0704
22,300,71450,0.0064
22,300,71452,0.0007
22,300,71455,0.0009
22,300,71456,0.0088
22,300,71457,0.1426
22,300,71462,0.0099
22,300,71468,0.0058
22,300,71469,0.0158
22,300,71486,0.034
22,300,71749,0.0008
22,400,71201,0.1559
22,400,71202,0.1604
22,400,71203,0.2368
22,400,71225,0.0435
22,400,71227,0.001
22,400,71229,0.0024
22,400,71234,0.005
22,400,71238,0.0124
22,400,71280,0.0153
22,400,71291,0.2246
22,400,71292,0.1412
22,400,71418,0.0016
22,500,71219,0.0078
22,500,71220,0.1431
22,500,71222,0.0214
22,500,71223,0.0037
22,500,71226,0.0164
22,500,71227,0.0036
22,500,71229,0.0069
22,500,71232,0.0413
22,500,71233,0.0022
22,500,71234,0.0218
22,500,71237,0.008
22,500,71238,0.006
22,500,71241,0.0685
22,500,71243,0.0015
22,500,71247,0.009
22,500,71250,0.0025
22,500,71251,0.0529
22,500,71253,0.0018
22,500,71254,0.0345
22,500,71256,0.0034
22,500,71259,0.0106
22,500,71260,0.0255
22,500,71261,0.0128
22,500,71263,0.0524
22,500,71264,0.0075
22,500,71266,0.0111
22,500,71268,0.0157
22,500,71269,0.0718
22,500,71270,0.0058
22,500,71276,0.0018
22,500,71277,0.0129
22,500,71279,0.0004
22,500,71280,0.0089
22,500,71282,0.061
22,500,71286,0.0044
22,500,71295,0.0851
22,500,71336,0.0123
22,500,71357,0.02
22,500,71366,0.018
22,500,71375,0.0098
22,500,71378,0.0172
22,500,71418,0.0474
22,500,71435,0.0244
22,500,71441,0.0037
22,500,71465,0.0005
22,500,71749,0.0025
22,600,71031,0.0043
22,600,71316,0.0006
22,600,71322,0.0501
22,600,71323,0.007
22,600,71326,0.0102
22,600,71327,0.0292
22,600,71328,0.0049
22,600,71331,0.0078
22,600,71333,0.0066
22,600,71334,0.0765
22,600,71339,0.001
22,600,71340,0.0096
22,600,71341,0.0248
22,600,71342,0.0603
22,600,71343,0.068
22,600,71350,0.0353
22,600,71351,0.0941
22,600,71354,0.0169
22,600,71355,0.0259
22,600,71356,0.0011
22,600,71360,0.0065
22,600,71362,0.0157
22,600,71368,0.0155
22,600,71369,0.0239
22,600,71371,0.018
22,600,71373,0.0594
22,600,71377,0.0009
22,600,71401,0.0011
22,600,71404,0.0084
22,600,71407,0.0067
22,600,71410,0.0013
22,600,71417,0.0394
22,600,71418,0.0005
22,600,71422,0.0142
22,600,71423,0.0338
22,600,71425,0.0023
22,600,71432,0.009
22,600,71435,0.0009
22,600,71441,0.0007
22,600,71454,0.0256
22,600,71457,0.0037
22,600,71465,0.0262
22,600,71467,0.0424
22,600,71473,0.0082
22,600,71479,0.007
22,600,71480,0.0059
22,600,71483,0.0886
22,700,70634,0.0152
22,700,70639,0.0039
22,700,70656,0.0189
22,700,70659,0.0079
22,700,71301,0.1266
22,700,71302,0.084
22,700,71303,0.116
22,700,71325,0.0066
22,700,71328,0.0368
22,700,71346,0.0175
22,700,71351,0.0006
22,700,71360,0.183
22,700,71367,0.0001
22,700,71403,0.0262
22,700,71405,0.0299
22,700,71409,0.0393
22,700,71423,0.0013
22,700,71424,0.0064
22,700,71427,0.0019
22,700,71430,0.0136
22,700,71433,0.0254
22,700,71438,0.0093
22,700,71439,0.0088
22,700,71446,0.1344
22,700,71447,0.0054
22,700,71455,0.001
22,700,71459,0.0446
22,700,71461,0.014
22,700,71463,0.0023
22,700,71466,0.0031
22,700,71467,0.0002
22,700,71472,0.0018
22,700,71474,0.004
22,700,71485,0.0101
22,800,70532,0.0059
22,800,70611,0.1267
22,800,70633,0.0548
22,800,70634,0.1642
22,800,70637,0.0045
22,800,70638,0.0065
22,800,70644,0.002
22,800,70648,0.0466
22,800,70651,0.0035
22,800,70652,0.0156
22,800,70653,0.0244
22,800,70654,0.0011
22,800,70655,0.0225
22,800,70656,0.0046
22,800,70657,0.0278
22,800,70658,0.0073
22,800,70660,0.0118
22,800,70661,0.0182
22,800,70662,0.0031
22,800,70663,0.202
22,800,70665,0.0701
22,800,70668,0.0473
22,800,70669,0.0727
22,800,71463,0.0566
22,900,70532,0.0138
22,900,70542,0.003
22,900,70546,0.098
22,900,70549,0.0293
22,900,70581,0.0055
22,900,70591,0.0345
22,900,70601,0.2404
22,900,70605,0.2166
22,900,70607,0.1747
22,900,70615,0.0817
22,900,70630,0.0091
22,900,70631,0.0089
22,900,70632,0.0034
22,900,70640,0.0021
22,900,70643,0.0034
22,900,70645,0.0111
22,900,70646,0.0049
22,900,70647,0.0529
22,900,70648,0.0037
22,900,70650,0.0026
22,900,70657,0.0005
22,1000,70512,0.0494
22,1000,70515,0.0207
22,1000,70520,0.0023
22,1000,70524,0.0031
22,1000,70525,0.0247
22,1000,70535,0.1215
22,1000,70541,0.0039
22,1000,70550,0.0016
22,1000,70554,0.0503
22,1000,70570,0.3199
22,1000,70576,0.007
22,1000,70577,0.0406
22,1000,70580,0.0017
22,1000,70584,0.0616
22,1000,70585,0.0021
22,1000,70586,0.1789
22,1000,70589,0.0288
22,1000,70750,0.0197
22,1000,71322,0.0064
22,1000,71325,0.0027
22,1000,71345,0.0007
22,1000,71353,0.0184
22,1000,71356,0.0049
22,1000,71358,0.0118
22,1000,71362,0.0012
22,1000,71367,0.0118
22,1000,71463,0.0043
22,1100,70510,0.2113
22,1100,70515,0.0082
22,1100,70516,0.0115
22,1100,70525,0.0796
22,1100,70526,0.16
22,1100,70528,0.0153
22,1100,70529,0.002
22,1100,70531,0.0099
22,1100,70533,0.0601
22,1100,70534,0.007
22,1100,70535,0.0322
22,1100,70537,0.0046
22,1100,70542,0.034
22,1100,70543,0.0327
22,1100,70546,0.0081
22,1100,70548,0.0993
22,1100,70555,0.055
22,1100,70556,0.0031
22,1100,70559,0.0241
22,1100,70560,0.0047
22,1100,70575,0.0006
22,1100,70578,0.1213
22,1100,70583,0.005
22,1100,70592,0.0086
22,1100,99999,0.0019
22,1200,70501,0.2089
22,1200,70503,0.0039
22,1200,70506,0.2892
22,1200,70507,0.1417
22,1200,70517,0.005
22,1200,70520,0.1477
22,1200,70529,0.0956
22,1200,70555,0.0013
22,1200,70578,0.01
22,1200,70583,0.0967
22,1201,70501,0.0626
22,1201,70503,0.2457
22,1201,70506,0.1124
22,1201,70508,0.3466
22,1201,70518,0.0881
22,1201,70555,0.0011
22,1201,70558,0.0014
22,1201,70592,0.1421
22,1300,70339,0.0059
22,1300,70340,0.0004
22,1300,70342,0.0272
22,1300,70380,0.1239
22,1300,70392,0.0462
22,1300,70512,0.0216
22,1300,70513,0.0011
22,1300,70514,0.0139
22,1300,70517,0.1415
22,1300,70518,0.0122
22,1300,70519,0.0015
22,1300,70523,0.0055
22,1300,70528,0.0031
22,1300,70533,0.0005
22,1300,70538,0.0842
22,1300,70544,0.063
22,1300,70552,0.01
22,1300,70560,0.2248
22,1300,70563,0.1004
22,1300,70582,0.1072
22,1300,70592,0.0028
22,1300,70757,0.0017
22,1300,99999,0.0015
22,1400,70710,0.0311
22,1400,70712,0.0041
22,1400,70715,0.0173
22,1400,70719,0.036
22,1400,70721,0.0046
22,1400,70722,0.0539
22,1400,70729,0.0088
22,1400,70730,0.0326
22,1400,70732,0.0111
22,1400,70736,0.0046
22,1400,70740,0.0138
22,1400,70747,0.0034
22,1400,70748,0.0421
22,1400,70749,0.019
22,1400,70750,0.0004
22,1400,70752,0.0076
22,1400,70753,0.0089
22,1400,70755,0.0189
22,1400,70756,0.0038
22,1400,70757,0.0274
22,1400,70759,0.0158
22,1400,70760,0.0702
22,1400,70761,0.0096
22,1400,70762,0.0121
22,1400,70764,0.1627
22,1400,70767,0.1276
22,1400,70772,0.0076
22,1400,70773,0.0013
22,1400,70775,0.0994
22,1400,70776,0.0218
22,1400,70777,0.0256
22,1400,70780,0.0091
22,1400,70782,0.0039
22,1400,70783,0.0332
22,1400,70787,0.0019
22,1400,70788,0.0359
22,1400,70789,0.0078
22,1400,70791,0.0016
22,1400,99999,0.0035
22,1500,70808,0.0196
22,1500,70809,0.1418
22,1500,70810,0.3003
22,1500,70816,0.2047
22,1500,70817,0.2305
22,1500,70820,0.1031
22,1501,70801,0.0002
22,1501,70802,0.1576
22,1501,70803,0.0022
22,1501,70805,0.0788
22,1501,70806,0.1721
22,1501,70808,0.171
22,1501,70809,0.0609
22,1501,70810,0.0002
22,1501,70812,0.015
22,1501,70814,0.0384
22,1501,70815,0.1464
22,1501,70816,0.1057
22,1501,70819,0.0203
22,1501,70820,0.0311
22,1502,70714,0.1534
22,1502,70722,0.0014
22,1502,70739,0.0935
22,1502,70748,0.0017
22,1502,70770,0.0232
22,1502,70777,0.01
22,1502,70791,0.1836
22,1502,70805,0.1045
22,1502,70807,0.1357
22,1502,70811,0.1068
22,1502,70812,0.0556
22,1502,70814,0.0474
